x1,x2,x3,x4,x5,x6,x7,x8,x9
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
-0.06723388671936448,1,1,1,1,1,1,1,1
-0.2086352539070191,1,1,1,1,1,1,1,1
-0.42410400390746616,1,1,1,1,1,1,1,1
-0.7203735351577478,1,1,1,1,1,1,1,1
-1.1109106445328365,1,1,1,1,1,1,1,1
-1.5957153320327322,-0.08070068359433691,1,1,1,1,1,1,1
-2.174787597657435,-0.23556884765696395,1,1,1,1,1,1,1
-2.8615942382828052,-0.47123779297031376,1,1,1,1,1,1,1
-3.656135253907955,-0.7944409179696521,1,1,1,1,1,1,1
-4.571877441407857,-1.2051782226576435,1,1,1,1,1,1,1
-5.60882080078251,-1.7236499023445262,-0.03356689453237749,1,1,1,1,1,1
-6.766965332032804,-2.3363891601579923,-0.14130126953215694,1,1,1,1,1,1
-8.066511230469864,-3.06359619140828,-0.3365698242197013,1,1,1,1,1,1
-9.500725097657536,-3.905270996095389,-0.6193725585950105,1,1,1,1,1,1
-11.089807128907836,-4.861413574220208,-0.9964428710951267,1,1,1,1,1,1
-12.820290527344902,-5.945490722657709,-1.4745141601579803,1,1,1,1,1,1
1,-7.164235839844935,-2.053586425782683,-0.013366699218586575,1,1,1,1,1
1,-8.517648925782773,-2.7471264648450955,-0.09416748046930934,1,1,1,1,1
1,-10.012463378908265,-3.5551342773452177,-0.2692358398448391,1,1,1,1,1
1,-11.662145996095497,-4.47760986328305,-0.5318383789081338,1,1,1,1,1
1,-13.459963378908313,-5.534753417969718,-0.8954418945332776,1,1,1,1,1
1,1,-6.713098144532914,-1.3600463867202706,1,1,1,1,1
1,1,-8.032844238282877,-1.9323852539079311,1,1,1,1,1
1,1,-9.493991699219606,-2.6191918945333015,1,1,1,1,1
1,1,-11.103273925782808,-3.420466308594605,-0.08070068359433691,1,1,1,1
1,1,-12.86069091796982,-4.336208496095395,-0.24903564453282456,1,1,1,1
1,1,1,-5.386618652345021,-0.5049047851581889,1,1,1,1
1,1,1,-6.564963378908217,-0.8685083007824446,1,1,1,1
1,1,1,-7.87797607422025,-1.3331127929703257,1,1,1,1
1,1,1,-9.325656738282895,-1.9054516601579863,1,1,1,1
1,1,1,-10.921472167970236,-2.5922583007824684,1,1,1,1
1,1,1,-12.658688964845233,-3.3935327148446603,1,1,1,1
1,1,1,1,-4.309274902344562,-0.08070068359433691,1,1,1
1,1,1,1,-5.352951660158034,-0.24230224609489426,1,1,1
1,1,1,1,-6.5245629882833,-0.4981713867202586,1,1,1
1,1,1,1,-7.82410888672036,-0.8550415039074721,1,1,1
1,1,1,1,-9.258322753908033,-1.312912597657423,1,1,1
1,1,1,1,-10.82720458984543,-1.8717846679701111,1,1,1
1,1,1,1,-12.544221191408411,-2.5383911132825787,1,1,1
1,1,1,1,1,-3.3127319335948258,1,1,1
1,1,1,1,1,-4.201540527344783,1,1,1
1,1,1,1,1,-5.211550292970379,-0.06050048828232235,1,1
1,1,1,1,1,-6.336027832032798,-0.2019018554690888,1,1
1,1,1,1,1,-7.581706542969968,-0.4308374023445083,1,1
1,1,1,1,1,-8.95531982421982,-0.7540405273447348,1,1
1,1,1,1,1,-10.463601074220286,-1.1647778320327262,1,1
1,1,1,1,1,-12.093083496095502,-1.6630493164075943,1,1
1,1,1,1,1,1,-2.26905517578313,1,1
1,1,1,1,1,1,-2.9693286132825847,1,1
1,1,1,1,1,1,-3.7638696289077345,1,1
1,1,1,1,1,1,-4.672878417969706,1,1
1,1,1,1,1,1,-5.682888183595303,-0.02010009765651688,1
1,1,1,1,1,1,-6.800632324219791,-0.10090087890723964,1
1,1,1,1,1,1,-8.026110839844947,-0.2557690429698667,1
1,1,1,1,1,1,-9.366057128907812,-0.4847045898452862,1
1,1,1,1,1,1,-10.820471191408387,-0.7944409179696521,1
1,1,1,1,1,1,-12.389353027344896,-1.1782446289076987,1
1,1,1,1,1,1,1,-1.6361157226576495,1
1,1,1,1,1,1,1,-2.181520996095365,1
1,1,1,1,1,1,1,-2.8077270507829155,1
1,1,1,1,1,1,1,-3.5147338867203004,1
1,1,1,1,1,1,1,-4.30254150390752,1
1,1,1,1,1,1,1,-5.177883300782504,1
1,1,1,1,1,1,1,-6.147492675783184,1
1,1,1,1,1,1,1,-7.19790283203281,-0.040300292969419615
1,1,1,1,1,1,1,-8.342580566408131,-0.1278344726571845
1,1,1,1,1,1,1,-9.574792480470329,-0.2759692382827694
1,1,1,1,1,1,1,-10.894538574220292,-0.47797119140824407
1,1,1,1,1,1,1,-12.315285644532992,-0.7338403320327203
1,1,1,1,1,1,1,1,-1.0503100585950165
1,1,1,1,1,1,1,1,-1.4206469726580906
1,1,1,1,1,1,1,1,-1.8515844726580966
1,1,1,1,1,1,1,1,-2.3431225585950344
1,1,1,1,1,1,1,1,-2.8952612304697922
1,1,1,1,1,1,1,1,-3.5080004882832583
1,1,1,1,1,1,1,1,-4.181340332032768
