x1,x2,x3,x4,x5,x6,x7,x8,x9
-9.931662597657542,-4.484343261720092,-1.097443847657864,1,1,1,1,1,1
-10.874338378908277,-5.083615722657697,-1.373513183595243,1,1,1,1,1,1
-11.877614746095055,-5.72328857422022,-1.6899829101575392,-0.026833496094447185,1,1,1,1,1
-12.928024902344681,-6.410095214844702,-2.0401196289077106,-0.08070068359433691,1,1,1,1,1
1,-7.13730224609499,-2.423923339844869,-0.1615014648441715,1,1,1,1,1
1,-7.918376464845167,-2.854860839844875,-0.2759692382827694,1,1,1,1,1
1,-8.746584472658192,-3.319465332032756,-0.41737060546953586,1,1,1,1,1
1,-9.621926269533176,-3.8244702148446663,-0.5924389648450656,1,1,1,1,1
1,-10.55113525390805,-4.36987548828327,-0.7944409179696521,1,1,1,1,1
1,-11.527478027344884,-4.955681152345015,-1.036843261720044,1,1,1,1,1
1,-12.557687988283384,-5.5886206054696075,-1.3061791992194927,1,1,1,1,1
1,-13.641765136719997,-6.261960449220005,-1.6159155273447467,1,1,1,1,1
1,1,-6.982434082033251,-1.959318847657876,-0.013366699218586575,1,1,1,1
1,1,-7.750041503907568,-2.3431225585950344,-0.06050048828232235,1,1,1,1
1,1,-8.564782714844732,-2.760593261720068,-0.1278344726571845,1,1,1,1
1,1,-9.426657714844744,-3.2184643554700187,-0.22883544921903365,1,1,1,1
1,1,-10.335666503907603,-3.716735839844887,-0.36350341796964614,1,1,1,1
1,1,-11.298542480470353,-4.24867431640763,-0.5251049804702035,1,1,1,1
1,1,-12.308552246095061,-4.827746582033221,-0.7203735351577478,1,1,1,1
1,1,-13.365695800782618,-5.447219238282841,-0.9493090820331673,1,1,1,1
1,1,1,-6.1070922851582665,-1.2051782226576435,1,1,1,1
1,1,1,-6.814099121094763,-1.5014477539079252,1,1,1,1
1,1,1,-7.561506347657954,-1.8313842773451938,1,1,1,1
1,1,1,-8.356047363283103,-2.1949877929703376,1,1,1,1
1,1,1,-9.197722167970213,-2.5989916992195106,-0.026833496094447185,1,1,1
1,1,1,-10.08653076172017,-3.036662597657447,-0.08070068359433691,1,1,1
1,1,1,-11.022473144532974,-3.5147338867203004,-0.1615014648441715,1,1,1
1,1,1,-12.005549316407738,-4.026472167970141,-0.2692358398448391,1,1,1
1,1,1,-13.035759277345349,-4.578610839844899,-0.41063720703249373,1,1,1
1,1,1,1,-5.177883300782504,-0.5857055664080235,1,1,1
1,1,1,1,-5.810822753907985,-0.78770751953261,1,1,1
1,1,1,1,-6.484162597657495,-1.0166430664080295,1,1,1
1,1,1,1,-7.204636230469852,-1.285979003907478,1,1,1
1,1,1,1,-7.965510253908015,-1.5822485351577598,1,1,1
1,1,1,1,-8.766784667970207,-1.9189184570329587,1,1,1
1,1,1,1,-9.615192871095246,-2.2825219726581025,1,1,1
1,1,1,1,-10.510734863283133,-2.6865258789081636,1,1,1
1,1,1,1,-11.44667724609505,-3.1241967773452117,-0.02010009765651688,1,1
1,1,1,1,-12.429753417969813,-3.595534667970135,-0.06723388671936448,1,1
1,1,1,1,-13.459963378908313,-4.1072729492199755,-0.14130126953215694,1,1
1,1,1,1,1,-4.652678222657691,-0.24230224609489426,1,1
1,1,1,1,1,-5.238483886720324,-0.37023681640757644,1,1
1,1,1,1,1,-5.857956542969944,-0.5318383789081338,1,1
1,1,1,1,1,-6.51782958984537,-0.7136401367198175,1,1
1,1,1,1,1,-7.218103027344824,-0.9291088867202646,1,1
1,1,1,1,1,-7.958776855470084,-1.1782446289076987,1,1
1,1,1,1,1,-8.739851074220262,-1.4543139648450776,1,1
1,1,1,1,1,-9.561325683595356,-1.7640502929703317,1,1
1,1,1,1,1,-10.429934082033299,-2.1074536132825727,1,1
1,1,1,1,1,-11.332209472658228,-2.4777905273447587,1,1
1,1,1,1,1,-12.281618652345117,-2.88179443359482,1,1
1,1,1,1,1,-13.27142822265781,-3.319465332032756,1,1
1,1,1,1,1,1,-3.7908032226576793,-0.02010009765651688,1
1,1,1,1,1,1,-4.2890747070325475,-0.06050048828232235,1
1,1,1,1,1,1,-4.827746582033221,-0.1278344726571845,1
1,1,1,1,1,1,-5.4000854492199934,-0.22210205078199152,1
1,1,1,1,1,1,-6.012824707032571,-0.3365698242197013,1
1,1,1,1,1,1,-6.652497558595094,-0.47797119140824407,1
1,1,1,1,1,1,-7.332570800782534,-0.6530395507828857,1
1,1,1,1,1,1,-8.04631103515785,-0.8483081054695418,1
1,1,1,1,1,1,-8.800451660158082,-1.0705102539079192,1
1,1,1,1,1,1,-9.588259277345301,-1.3196459960953533,1
1,1,1,1,1,1,-10.416467285158326,-1.5957153320327322,1
1,1,1,1,1,1,-11.278342285158338,-1.9054516601579863,1
1,1,1,1,1,1,-12.180617675783267,-2.235388183595255,1
1,1,1,1,1,1,-13.116560058595184,-2.5989916992195106,1
1,1,1,1,1,1,1,-2.9895288085945992,1
1,1,1,1,1,1,1,-3.413732910157563,1
1,1,1,1,1,1,1,-3.8648706054695836,1
1,1,1,1,1,1,1,-4.342941894533325,1
1,1,1,1,1,1,1,-4.854680175783166,-0.040300292969419615
1,1,1,1,1,1,1,-5.393352050782951,-0.08743408203226721
1,1,1,1,1,1,1,-5.965690917969724,-0.1615014648441715
1,1,1,1,1,1,1,-6.564963378908217,-0.2557690429698667
1,1,1,1,1,1,1,-7.19790283203281,-0.37697021484461857
1,1,1,1,1,1,1,-7.864509277345277,-0.511638183595231
