0.34272091	14.73544375	9.492495599
0.347946633	21.89620714	9.492495599
0.352745373	19.56102563	9.489046291
0.357532788	29.09146362	9.492495599
0.362317938	40.99502551	9.489046291
0.367549324	42.22297915	10.68250686
0.372333341	55.31310299	9.492495599
0.37756586	55.35449468	11.8656195
0.382777992	76.75400148	9.492495599
0.387130496	85.09442821	10.67905755
0.392366412	81.57613405	9.492495599
0.397567219	114.8412603	9.492495599
0.402783881	131.4945193	11.8656195
0.407579224	132.7190237	10.67560824
0.413225134	156.4951037	13.05218145
0.417574241	168.3952163	13.05218145
0.422790903	185.0484752	13.05218145
0.427108297	230.1723224	15.42530535
0.43229891	274.1165063	16.6118673
0.437557478	246.8669731	15.42530535
0.442752622	286.0649092	16.6118673
0.447059823	341.8678139	17.79842925
0.452307065	326.4839002	16.6118673
0.457516932	350.2565309	16.6118673
0.462276032	389.4510177	17.79497994
0.467032867	431.0186283	18.9849912
0.472242735	454.791259	18.9849912
0.476995039	501.1051174	20.16810384
0.482192448	537.9299295	21.35466579
0.486965139	562.8856729	20.17155315
0.492173874	587.8448655	18.9849912
0.496936372	623.4796664	21.35466579
0.501704533	653.1816575	20.17155315
0.506913267	678.1408502	21.3581151
0.512107278	718.5253482	21.3581151
0.516457517	729.2388988	20.17155315
0.521639069	782.6755782	21.3581151
0.526860262	794.5825894	21.3581151
0.531635219	817.1652089	22.54122774
0.537291322	830.2622313	21.3581151
0.541676671	804.1923615	21.3581151
0.546428976	850.5062199	22.54122774
0.551644506	868.3460409	21.35466579
0.556443246	866.0108594	21.3581151
0.561757311	780.6197907	21.3581151
0.566956985	815.0714789	20.17155315
0.571853127	710.6919697	20.16810384
0.576705099	652.5883766	18.9849912
0.582047478	537.5332591	17.79842925
0.587111242	257.5425814	13.04873214
