x,y
0.4254866,0.45637925
0.42634746,0.4590568
0.42720832,0.46173636
0.42806918,0.46441836
0.42893004,0.4671032
0.4297909,0.46979132
0.43065176,0.47248305
0.43151262,0.47517565
0.43237348,0.47786775
0.43323434,0.48055983
0.43409521,0.48325234
0.43495607,0.48594573
0.43581693,0.48864047
0.43667779,0.491337
0.43753865,0.49403576
0.43839951,0.49673721
0.43926037,0.49944178
0.44012123,0.50214923
0.44098209,0.50485576
0.44184295,0.50756115
0.44270381,0.51026588
0.44356467,0.51297045
0.44442553,0.51567533
0.44528639,0.518381
0.44614725,0.52108794
0.44700811,0.52379662
0.44786897,0.52650752
0.44872983,0.52922111
0.44959069,0.53193674
0.45045155,0.53465062
0.45131241,0.53736281
0.45217327,0.54007382
0.45303413,0.54278413
0.45389499,0.54549424
0.45475585,0.54820463
0.45561671,0.55091579
0.45647757,0.5536282
0.45733843,0.55634235
0.45819929,0.55905872
0.45906015,0.56177692
0.45992101,0.56449285
0.46078187,0.56720637
0.46164273,0.56991796
0.46250359,0.57262811
0.46336445,0.57533733
0.46422531,0.57804609
0.46508617,0.58075489
0.46594703,0.58346421
0.46680789,0.58617455
0.46766875,0.58888639
0.46852962,0.59160003
0.46939048,0.59431178
0.47025134,0.59702045
0.4711122,0.5997265
0.47197306,0.60243043
0.47283392,0.60513271
0.47369478,0.60783383
0.47455564,0.61053426
0.4754165,0.61323448
0.47627736,0.61593498
0.47713822,0.61863623
0.47799908,0.62133872
0.47885994,0.62404106
0.4797208,0.62673968
0.48058166,0.62943491
0.48144252,0.63212719
0.48230338,0.63481701
0.48316424,0.6375048
0.4840251,0.64019105
0.48488596,0.6428762
0.48574682,0.64556074
0.48660768,0.64824511
0.48746854,0.6509298
0.4883294,0.6536152
0.48919026,0.65629822
0.49005112,0.65897715
0.49091198,0.66165242
0.49177284,0.66432447
0.4926337,0.66699372
0.49349456,0.66966062
0.49435542,0.67232559
0.49521628,0.67498908
0.49607714,0.67765153
0.496938,0.68031337
0.49779886,0.68297504
0.49865972,0.6856367
0.49952058,0.68829481
0.50038144,0.69094853
0.5012423,0.69359824
0.50210316,0.69624436
0.50296403,0.69888727
0.50382489,0.70152739
0.50468575,0.70416511
0.50554661,0.70680084
0.50640747,0.709435
0.50726833,0.71206798
0.50812919,0.7147002
0.50899005,0.71733175
0.50985091,0.71995933
0.51071177,0.7225823
0.51157263,0.725201
0.51243349,0.7278158
0.51329435,0.73042705
0.51415521,0.73303511
0.51501607,0.73564036
0.51587693,0.73824316
0.51673779,0.74084387
0.51759865,0.74344287
0.51845951,0.74604053
0.51932037,0.74863708
0.52018123,0.75122971
0.52104209,0.75381748
0.52190295,0.7564007
0.52276381,0.75897969
0.52362467,0.76155477
0.52448553,0.76412624
0.52534639,0.76669444
0.52620725,0.76925968
0.52706811,0.7718223
0.52792897,0.77438261
0.52878983,0.77694097
0.52965069,0.77949768
0.53051155,0.78205102
0.53137241,0.78459938
0.53223327,0.78714302
0.53309413,0.7896822
0.53395499,0.79221719
0.53481585,0.79474826
0.53567671,0.7972757
0.53653757,0.79979976
0.53739844,0.80232074
0.5382593,0.80483892
0.53912016,0.80735457
0.53998102,0.809868
0.54084188,0.81237871
0.54170274,0.81488455
0.5425636,0.81738553
0.54342446,0.81988188
0.54428532,0.8223738
0.54514618,0.82486151
0.54600704,0.82734524
0.5468679,0.82982521
0.54772876,0.83230164
0.54858962,0.83477477
0.54945048,0.83724482
0.55031134,0.83971203
0.5511722,0.84217659
0.55203306,0.84463743
0.55289392,0.84709398
0.55375478,0.84954622
0.55461564,0.85199413
0.5554765,0.85443771
0.55633736,0.85687693
0.55719822,0.85931178
0.55805908,0.86174226
0.55891994,0.86416835
0.5597808,0.86659003
0.56064166,0.8690073
0.56150252,0.87142016
0.56236338,0.87382886
0.56322424,0.87623424
0.5640851,0.87863629
0.56494596,0.88103489
0.56580682,0.88342996
0.56666768,0.8858214
0.56752854,0.88820911
0.5683894,0.89059299
0.56925026,0.89297295
0.57011112,0.89534889
0.57097198,0.89772072
0.57183285,0.90008833
0.57269371,0.90245164
0.57355457,0.90481061
0.57441543,0.9071653
0.57527629,0.90951576
0.57613715,0.91186203
0.57699801,0.91420419
0.57785887,0.91654227
0.57871973,0.91887635
0.57958059,0.92120648
0.58044145,0.92353272
0.58130231,0.92585515
0.58216317,0.92817383
0.58302403,0.93048883
0.58388489,0.93280017
0.58474575,0.93510719
0.58560661,0.93740974
0.58646747,0.93970788
0.58732833,0.94200169
0.58818919,0.94429124
0.58905005,0.94657661
0.58991091,0.94885788
0.59077177,0.95113513
0.59163263,0.95340845
0.59249349,0.95567793
0.59335435,0.95794365
0.59421521,0.96020572
0.59507607,0.9624641
0.59593693,0.96471833
0.59679779,0.96696837
0.59765865,0.96921427
0.59851951,0.97145605
0.59938037,0.97369375
0.60024123,0.97592743
0.60110209,0.97815711
0.60196295,0.98038285
0.60282381,0.9826047
0.60368467,0.98482271
0.60454553,0.98703693
0.60540639,0.98924741
0.60626726,0.99145414
0.60712812,0.99365699
0.60798898,0.99585595
0.60884984,0.99805102
0.6097107,1.0002422
0.61057156,1.0024295
0.61143242,1.004613
0.61229328,1.0067925
0.61315414,1.0089683
0.614015,1.0111402
0.61487586,1.0133083
0.61573672,1.0154726
0.61659758,1.0176332
0.61745844,1.0197901
0.6183193,1.0219434
0.61918016,1.0240932
0.62004102,1.0262394
0.62090188,1.028382
0.62176274,1.030521
0.6226236,1.0326563
0.62348446,1.0347879
0.62434532,1.0369159
0.62520618,1.0390402
0.62606704,1.0411607
0.6269279,1.0432776
0.62778876,1.0453908
0.62864962,1.0475005
0.62951048,1.0496071
0.63037134,1.0517104
0.6312322,1.0538104
0.63209306,1.0559071
0.63295392,1.0580004
0.63381478,1.0600903
0.63467564,1.0621767
0.6355365,1.0642597
0.63639736,1.066339
0.63725822,1.0684149
0.63811908,1.0704871
0.63897994,1.0725557
0.6398408,1.0746213
0.64070167,1.076684
0.64156253,1.0787439
0.64242339,1.0808009
0.64328425,1.0828548
0.64414511,1.0849057
0.64500597,1.0869534
0.64586683,1.0889979
0.64672769,1.0910392
0.64758855,1.0930771
0.64844941,1.0951117
0.64931027,1.0971428
0.65017113,1.0991706
0.65103199,1.1011958
0.65189285,1.1032185
0.65275371,1.1052387
0.65361457,1.1072563
0.65447543,1.1092712
0.65533629,1.1112833
0.65619715,1.1132926
0.65705801,1.115299
0.65791887,1.1173023
0.65877973,1.1193026
0.65964059,1.1212998
0.66050145,1.1232936
0.66136231,1.1252845
0.66222317,1.1272732
0.66308403,1.1292599
0.66394489,1.1312444
0.66480575,1.1332268
0.66566661,1.1352068
0.66652747,1.1371844
0.66738833,1.1391595
0.66824919,1.1411319
0.66911005,1.1431017
0.66997091,1.1450687
0.67083177,1.1470328
0.67169263,1.1489939
0.67255349,1.1509524
0.67341435,1.1529093
0.67427521,1.1548646
0.67513608,1.1568181
0.67599694,1.1587698
0.6768578,1.1607196
0.67771866,1.1626672
0.67857952,1.1646127
0.67944038,1.1665559
0.68030124,1.1684968
0.6811621,1.1704351
0.68202296,1.1723708
0.68288382,1.1743039
0.68374468,1.176235
0.68460554,1.1781651
0.6854664,1.1800939
0.68632726,1.1820214
0.68718812,1.1839475
0.68804898,1.185872
0.68890984,1.1877948
0.6897707,1.1897158
0.69063156,1.1916348
0.69149242,1.1935519
0.69235328,1.1954667
0.69321414,1.1973793
0.694075,1.1992896
0.69493586,1.2011989
0.69579672,1.2031075
0.69665758,1.2050153
0.69751844,1.2069222
0.6983793,1.2088281
0.69924016,1.2107328
0.70010102,1.2126362
0.70096188,1.2145382
0.70182274,1.2164386
0.7026836,1.2183374
0.70354446,1.2202343
0.70440532,1.2221294
0.70526618,1.2240228
0.70612704,1.2259161
0.7069879,1.2278092
0.70784876,1.2297019
0.70870962,1.2315941
0.70957049,1.2334857
0.71043135,1.2353766
0.71129221,1.2372666
0.71215307,1.2391555
0.71301393,1.2410433
0.71387479,1.2429298
0.71473565,1.2448148
0.71559651,1.2466983
0.71645737,1.2485814
0.71731823,1.2504649
0.71817909,1.2523487
0.71903995,1.2542326
0.71990081,1.2561165
0.72076167,1.2580003
0.72162253,1.2598837
0.72248339,1.2617667
0.72334425,1.263649
0.72420511,1.2655307
0.72506597,1.2674114
0.72592683,1.2692911
0.72678769,1.2711702
0.72764855,1.2730501
0.72850941,1.274931
0.72937027,1.2768125
0.73023113,1.2786947
0.73109199,1.2805772
0.73195285,1.2824601
0.73281371,1.284343
0.73367457,1.286226
0.73453543,1.2881087
0.73539629,1.2899911
0.73625715,1.291873
0.73711801,1.2937544
0.73797887,1.2956369
0.73883973,1.2975209
0.73970059,1.2994064
0.74056145,1.3012931
0.74142231,1.303181
0.74228317,1.3050697
0.74314403,1.3069593
0.7440049,1.3088494
0.74486576,1.31074
0.74572662,1.3126309
0.74658748,1.3145219
0.74744834,1.3164129
0.7483092,1.3183051
0.74917006,1.3201997
0.75003092,1.3220963
0.75089178,1.3239948
0.75175264,1.3258952
0.7526135,1.327797
0.75347436,1.3297003
0.75433522,1.3316049
0.75519608,1.3335105
0.75605694,1.335417
0.7569178,1.3373242
0.75777866,1.3392319
0.75863952,1.3411413
0.75950038,1.3430538
0.76036124,1.3449692
0.7612221,1.3468873
0.76208296,1.3488078
0.76294382,1.3507308
0.76380468,1.3526559
0.76466554,1.3545829
0.7655264,1.3565118
0.76638726,1.3584422
0.76724812,1.3603741
0.76810898,1.3623072
0.76896984,1.3642428
0.7698307,1.3661822
0.77069156,1.3681254
0.77155242,1.370072
0.77241328,1.3720218
0.77327414,1.3739748
0.774135,1.3759306
0.77499586,1.3778891
0.77585672,1.37985
0.77671758,1.3818133
0.77757844,1.3837786
0.77843931,1.3857458
0.77930017,1.387717
0.78016103,1.3896929
0.78102189,1.3916734
0.78188275,1.3936583
0.78274361,1.3956473
0.78360447,1.3976403
0.78446533,1.399637
0.78532619,1.4016372
0.78618705,1.4036407
0.78704791,1.4056473
0.78790877,1.4076568
0.78876963,1.4096693
0.78963049,1.4116875
0.79049135,1.4137114
0.79135221,1.4157408
0.79221307,1.4177755
0.79307393,1.4198152
0.79393479,1.4218597
0.79479565,1.4239088
0.79565651,1.4259622
0.79651737,1.4280197
0.79737823,1.4300811
0.79823909,1.432146
0.79909995,1.4342166
0.79996081,1.4362942
0.80082167,1.4383787
0.80168253,1.4404699
0.80254339,1.4425673
0.80340425,1.4446708
0.80426511,1.4467801
0.80512597,1.448895
0.80598683,1.4510151
0.80684769,1.4531402
0.80770855,1.45527
0.80856941,1.4574057
0.80943027,1.4595498
0.81029113,1.4617022
0.81115199,1.4638625
0.81201285,1.4660306
0.81287372,1.4682061
0.81373458,1.4703887
0.81459544,1.4725781
0.8154563,1.474774
0.81631716,1.4769761
0.81717802,1.4791841
0.81803888,1.4813989
0.81889974,1.4836238
0.8197606,1.4858586
0.82062146,1.4881031
0.82148232,1.4903569
0.82234318,1.4926196
0.82320404,1.4948909
0.8240649,1.4971706
0.82492576,1.4994581
0.82578662,1.5017532
0.82664748,1.5040556
0.82750834,1.5063667
0.8283692,1.50869
0.82923006,1.511025
0.83009092,1.5133715
0.83095178,1.515729
0.83181264,1.5180971
0.8326735,1.5204755
0.83353436,1.5228637
0.83439522,1.5252614
0.83525608,1.5276681
0.83611694,1.5300836
0.8369778,1.5325116
0.83783866,1.534954
0.83869952,1.5374102
0.83956038,1.5398799
0.84042124,1.5423627
0.8412821,1.544858
0.84214296,1.5473654
0.84300382,1.5498844
0.84386468,1.5524146
0.84472554,1.5549554
0.8455864,1.5575086
0.84644726,1.5600787
0.84730813,1.5626656
0.84816899,1.5652688
0.84902985,1.5678877
0.84989071,1.5705217
0.85075157,1.5731704
0.85161243,1.5758332
0.85247329,1.5785095
0.85333415,1.5811988
0.85419501,1.5839019
0.85505587,1.5866247
0.85591673,1.5893676
0.85677759,1.5921301
0.85763845,1.5949113
0.85849931,1.5977108
0.85936017,1.6005279
0.86022103,1.6033619
0.86108189,1.6062121
0.86194275,1.609078
0.86280361,1.6119608
0.86366447,1.6148674
0.86452533,1.6177979
0.86538619,1.6207516
0.86624705,1.6237276
0.86710791,1.6267254
0.86796877,1.629744
0.86882963,1.6327827
0.86969049,1.6358408
0.87055135,1.6389174
0.87141221,1.6420172
0.87227307,1.6451461
0.87313393,1.6483031
0.87399479,1.6514876
0.87485565,1.6546986
0.87571651,1.6579351
0.87657737,1.6611964
0.87743823,1.6644815
0.87829909,1.6677894
0.87915995,1.6711213
0.88002081,1.6744867
0.88088167,1.6778863
0.88174254,1.6813191
0.8826034,1.684784
0.88346426,1.68828
0.88432512,1.691806
0.88518598,1.695361
0.88604684,1.6989438
0.8869077,1.7025547
0.88776856,1.706205
0.88862942,1.7098963
0.88949028,1.7136275
0.89035114,1.7173976
0.891212,1.7212052
0.89207286,1.7250491
0.89293372,1.728928
0.89379458,1.7328407
0.89465544,1.7367888
0.8955163,1.7407855
0.89637716,1.7448314
0.89723802,1.748925
0.89809888,1.753065
0.89895974,1.7572501
0.8998206,1.7614789
0.90068146,1.7657498
0.90154232,1.7700613
0.90240318,1.7744235
0.90326404,1.7788455
0.9041249,1.783326
0.90498576,1.7878634
0.90584662,1.7924562
0.90670748,1.7971029
0.90756834,1.8018017
0.9084292,1.8065509
0.90929006,1.8113565
0.91015092,1.8162337
0.91101178,1.8211819
0.91187264,1.8261995
0.9127335,1.831285
0.91359436,1.8364367
0.91445522,1.841653
0.91531608,1.8469319
0.91617695,1.8522818
0.91703781,1.8577183
0.91789867,1.8632404
0.91875953,1.8688463
0.91962039,1.8745343
0.92048125,1.8803025
0.92134211,1.8861485
0.92220297,1.892071
0.92306383,1.8980878
0.92392469,1.9042073
0.92478555,1.9104303
0.92564641,1.9167575
0.92650727,1.9231896
0.92736813,1.9297269
0.92822899,1.9363697
0.92908985,1.943117
0.92995071,1.9499727
0.93081157,1.9569444
0.93167243,1.9640402
0.93253329,1.9712683
0.93339415,1.9786371
0.93425501,1.9861553
0.93511587,1.9938086
0.93597673,2.0015866
0.93683759,2.0094994
0.93769845,2.0175571
0.93855931,2.0257698
0.93942017,2.0341476
0.94028103,2.0426978
0.94114189,2.051408
0.94200275,2.0602877
0.94286361,2.069352
0.94372447,2.0786152
0.94458533,2.0880916
0.94544619,2.0977937
0.94630705,2.1076831
0.94716791,2.1177564
0.94802877,2.1280402
0.94888963,2.1385606
0.94975049,2.1493436
0.95061136,2.1604121
0.95147222,2.1717391
0.95233308,2.1833166
0.95319394,2.1951494
0.9540548,2.2072381
0.95491566,2.2195791
0.95577652,2.2321917
0.95663738,2.2451536
0.95749824,2.2584894
0.9583591,2.2722159
0.95921996,2.286344
0.96008082,2.3008486
0.96094168,2.3156289
0.96180254,2.3307601
0.9626634,2.3463371
0.96352426,2.3624532
0.96438512,2.3790641
0.96524598,2.3959738
0.96610684,2.4133254
0.9669677,2.4312787
0.96782856,2.4499525
0.96868942,2.4689761
0.96955028,2.4884439
0.97041114,2.5086418
0.971272,2.5298207
0.97213286,2.5515051
0.97299372,2.5736595
0.97385458,2.5965491
0.97471544,2.6203787
0.9755763,2.6449959
0.97643716,2.6705104
0.97729802,2.6970933
0.97815888,2.7244595
0.97901974,2.7531049
0.9798806,2.7836042
0.98074146,2.8148899
0.98160232,2.8479003
0.98246318,2.8829229
0.98332404,2.9203495
0.9841849,2.9610823
0.98504577,3.0062795
0.98590663,3.0572157
0.98676749,3.1550351
0.98762835,2.688098
0.98848921,2.3047753
0.98935007,2.1961495
0.99021093,2.148714
0.99107179,2.1111399
0.99193265,2.0721921
0.99279351,2.0228673
0.99365437,1.9846426
0.99451523,1.9512759
0.99537609,1.919439
0.99623695,1.8898952
0.99709781,1.863626
0.99795867,1.8387814
0.99881953,1.8142739
0.99968039,1.7908602
1.0005412,1.768787
1.0014021,1.7474104
1.002263,1.7263483
1.0031238,1.7057311
1.0039847,1.6857534
1.0048456,1.6665064
1.0057064,1.6477278
1.0065673,1.6292597
1.0074281,1.6113179
1.008289,1.5939669
1.0091499,1.577227
1.0100107,1.5610714
1.0108716,1.5454565
1.0117324,1.5303081
1.0125933,1.5157092
1.0134542,1.5018112
1.014315,1.4885933
1.0151759,1.4759449
1.0160367,1.4638666
1.0168976,1.452354
1.0177585,1.4414031
1.0186193,1.4310157
1.0194802,1.4212013
1.020341,1.4119882
1.0212019,1.4033217
1.0220628,1.3951356
1.0229236,1.3873939
1.0237845,1.3801113
1.0246453,1.3732929
1.0255062,1.3669419
1.0263671,1.3610149
1.0272279,1.3554694
1.0280888,1.3502744
1.0289496,1.3454127
1.0298105,1.3409203
1.0306714,1.3367815
1.0315322,1.3329729
1.0323931,1.3294616
1.0332539,1.326194
1.0341148,1.3231641
1.0349757,1.3203706
1.0358365,1.3177993
1.0366974,1.3154027
1.0375582,1.3131902
1.0384191,1.3111772
1.03928,1.3093727
1.0401408,1.3077412
1.0410017,1.3062703
1.0418625,1.3049561
1.0427234,1.303794
1.0435843,1.302749
1.0444451,1.3018138
1.045306,1.3010018
1.0461668,1.3003257
1.0470277,1.2997811
1.0478886,1.2993369
1.0487494,1.298992
1.0496103,1.2987462
1.0504711,1.2985975
1.051332,1.2985141
1.0521929,1.298494
1.0530537,1.2985481
1.0539146,1.2986873
1.0547754,1.2989122
1.0556363,1.2991982
1.0564972,1.2995418
1.057358,1.2999416
1.0582189,1.3003962
1.0590797,1.300897
1.0599406,1.3014404
1.0608015,1.3020323
1.0616623,1.3026787
1.0625232,1.303385
1.063384,1.3041441
1.0642449,1.3049491
1.0651058,1.3057984
1.0659666,1.3066902
1.0668275,1.307622
1.0676883,1.3085818
1.0685492,1.3095711
1.0694101,1.3105966
1.0702709,1.3116648
1.0711318,1.3127806
1.0719927,1.3139286
1.0728535,1.3151051
1.0737144,1.3163133
1.0745752,1.3175561
1.0754361,1.3188354
1.076297,1.3201265
1.0771578,1.3214216
1.0780187,1.322724
1.0788795,1.3240371
1.0797404,1.3253642
1.0806013,1.3267019
1.0814621,1.3280472
1.082323,1.3294011
1.0831838,1.3307644
1.0840447,1.3321381
1.0849056,1.3335227
1.0857664,1.3349184
1.0866273,1.3363264
1.0874881,1.337748
1.088349,1.3391844
1.0892099,1.3406376
1.0900707,1.3421116
1.0909316,1.3436048
1.0917924,1.3451154
1.0926533,1.3466415
1.0935142,1.3481811
1.094375,1.3497311
1.0952359,1.3512935
1.0960967,1.3528716
1.0969576,1.3544687
1.0978185,1.3560881
1.0986793,1.3577269
1.0995402,1.3593745
1.100401,1.3610282
1.1012619,1.3626856
1.1021228,1.3643441
1.1029836,1.3660014
1.1038445,1.3676566
1.1047053,1.3693125
1.1055662,1.3709725
1.1064271,1.3726399
1.1072879,1.3743181
1.1081488,1.3760067
1.1090096,1.3777019
1.1098705,1.3794031
1.1107314,1.38111
1.1115922,1.382822
1.1124531,1.3845385
1.1133139,1.3862589
1.1141748,1.3879848
1.1150357,1.3897186
1.1158965,1.3914623
1.1167574,1.393218
1.1176182,1.3949858
1.1184791,1.3967617
1.11934,1.3985455
1.1202008,1.4003367
1.1210617,1.4021349
1.1219225,1.4039398
1.1227834,1.4057456
1.1236443,1.4075508
1.1245051,1.4093573
1.125366,1.4111671
1.1262268,1.412982
1.1270877,1.4148031
1.1279486,1.4166278
1.1288094,1.4184555
1.1296703,1.4202862
1.1305311,1.4221197
1.131392,1.4239559
1.1322529,1.4257949
1.1331137,1.4276371
1.1339746,1.4294834
1.1348354,1.4313346
1.1356963,1.4331917
1.1365572,1.4350554
1.137418,1.4369269
1.1382789,1.4388059
1.1391398,1.4406911
1.1400006,1.4425816
1.1408615,1.4444763
1.1417223,1.4463743
1.1425832,1.448275
1.1434441,1.4501795
1.1443049,1.4520887
1.1451658,1.4540038
1.1460266,1.4559259
1.1468875,1.4578551
1.1477484,1.4597904
1.1486092,1.4617312
1.1494701,1.4636768
1.1503309,1.4656266
1.1511918,1.46758
1.1520527,1.4695367
1.1529135,1.4714975
1.1537744,1.4734633
1.1546352,1.4754353
1.1554961,1.4774145
1.156357,1.4794017
1.1572178,1.4813971
1.1580787,1.4833997
1.1589395,1.4854089
1.1598004,1.4874238
1.1606613,1.4894437
1.1615221,1.4914669
1.162383,1.4934926
1.1632438,1.4955226
1.1641047,1.4975583
1.1649656,1.4996013
1.1658264,1.5016532
1.1666873,1.5037124
1.1675481,1.5057779
1.168409,1.5078489
1.1692699,1.509925
1.1701307,1.5120055
1.1709916,1.5140893
1.1718524,1.5161744
1.1727133,1.5182624
1.1735742,1.5203548
1.174435,1.5224535
1.1752959,1.5245599
1.1761567,1.5266734
1.1770176,1.5287925
1.1778785,1.5309164
1.1787393,1.5330448
1.1796002,1.5351771
1.180461,1.5373122
1.1813219,1.5394482
1.1821828,1.5415864
1.1830436,1.5437285
1.1839045,1.5458763
1.1847653,1.5480314
1.1856262,1.5501932
1.1864871,1.5523598
1.1873479,1.5545305
1.1882088,1.5567046
1.1890696,1.5588815
1.1899305,1.5610602
1.1907914,1.5632392
1.1916522,1.5654199
1.1925131,1.567604
1.1933739,1.5697931
1.1942348,1.5719888
1.1950957,1.5741905
1.1959565,1.576397
1.1968174,1.5786075
1.1976782,1.5808214
1.1985391,1.5830379
1.1994,1.5852554
1.2002608,1.587473
1.2011217,1.5896926
1.2019825,1.5919163
1.2028434,1.5941459
1.2037043,1.596383
1.2045651,1.5986247
1.205426,1.6008701
1.2062868,1.6031185
1.2071477,1.6053694
1.2080086,1.6076219
1.2088694,1.6098726
1.2097303,1.6121221
1.2105912,1.6143724
1.211452,1.6166251
1.2123129,1.618882
1.2131737,1.6211426
1.2140346,1.6234057
1.2148955,1.6256708
1.2157563,1.6279372
1.2166172,1.6302044
1.217478,1.6324725
1.2183389,1.6347427
1.2191998,1.637016
1.2200606,1.6392935
1.2209215,1.6415763
1.2217823,1.6438643
1.2226432,1.6461573
1.2235041,1.648455
1.2243649,1.6507571
1.2252258,1.6530633
1.2260866,1.6553654
1.2269475,1.6576649
1.2278084,1.6599672
1.2286692,1.6622778
1.2295301,1.6645998
1.2303909,1.666921
1.2312518,1.6692372
1.2321127,1.671547
1.2329735,1.6738488
1.2338344,1.6761427
1.2346952,1.6784328
1.2355561,1.6807213
1.236417,1.6830101
1.2372778,1.6853013
1.2381387,1.6875957
1.2389995,1.6898914
1.2398604,1.6921859
1.2407213,1.6944771
1.2415821,1.6967628
1.242443,1.6990439
1.2433038,1.7013237
1.2441647,1.7036053
1.2450256,1.7058919
1.2458864,1.708185
1.2467473,1.7104809
1.2476081,1.7127754
1.248469,1.715064
1.2493299,1.7173467
1.2501907,1.7196281
1.2510516,1.7219117
1.2519124,1.7242007
1.2527733,1.7264975
1.2536342,1.7287997
1.254495,1.7311024
1.2553559,1.7334009
1.2562167,1.7356926
1.2570776,1.7379823
1.2579385,1.7402741
1.2587993,1.7425719
1.2596602,1.7448796
1.260521,1.7471946
1.2613819,1.74951
1.2622428,1.7518193
1.2631036,1.754122
1.2639645,1.7564239
1.2648253,1.7587293
1.2656862,1.7610437
1.2665471,1.7633723
1.2674079,1.7657071
1.2682688,1.7680388
1.2691296,1.770362
1.2699905,1.7726824
1.2708514,1.7750071
1.2717122,1.7773455
1.2725731,1.7797069
1.2734339,1.7820873
1.2742948,1.7844767
1.2751557,1.7868431
1.2760165,1.7892097
1.2768774,1.7916065
1.2777383,1.7940169
1.2785991,1.7964228
1.27946,1.7988118
1.2803208,1.8011819
1.2811817,1.8035635
1.2820426,1.8059801
1.2829034,1.8084028
1.2837643,1.810795
1.2846251,1.8131519
1.285486,1.8155194
1.2863469,1.8179392
1.2872077,1.8203691
1.2880686,1.8227206
1.2889294,1.8250665
1.2897903,1.8274255
1.2906512,1.8298422
