x1,x2,x3,x4,x5,x6,x7,x8,x9
1,1,-1.3667797851582009,-7.13730224609499,1,1,1,1,1
1,1,-1.1984448242197132,-6.834299316407666,1,1,1,1,1
1,1,-1.036843261720044,-6.531296386720342,1,1,1,1,1
1,1,-0.8887084960953473,-6.228293457033018,1,1,1,1,1
1,1,-0.7540405273447348,-5.932023925782737,1,1,1,1,1
1,1,-0.6261059570329408,-5.642487792970385,1,1,1,1,1
1,1,-0.5049047851581889,-5.352951660158034,1,1,1,1,1
1,1,-0.3971704101575213,-5.0634155273447945,1,1,1,1,1
1,1,-0.3029028320327143,-4.7806127929703734,1,1,1,1,1
1,1,-0.22210205078199152,-4.5045434570329945,1,1,1,1,1
1,1,-0.15476806640712937,-4.235207519532658,1,1,1,1,1
1,1,-0.09416748046930934,-3.965871582033209,1,1,1,1,1
1,1,-0.04703369140734992,-3.7032690429699144,1,1,1,1,1
1,1,-0.02010009765651688,-3.4541333007824804,-13.224294433594963,1,1,1,1
1,1,1,-3.2049975585950463,-12.887624511719764,1,1,1,1
1,1,1,-2.9625952148446544,-12.672155761720205,1,1,1,1
1,1,1,-2.726926269533081,-12.261418457033102,1,1,1,1
1,1,1,-2.4979907226576614,-11.837214355470138,1,1,1,1
1,1,1,-2.2825219726581025,-11.668879394533427,1,1,1,1
1,1,1,-2.0670532226576555,-11.28507568359538,1,1,1,1
1,1,1,-1.865051269533069,-10.901271972658222,1,1,1,1
1,1,1,-1.6697827148446365,-10.450134277345313,1,1,1,1
1,1,1,-1.4812475585950224,-9.91819580078257,1,1,1,1
1,1,1,-1.3061791992194927,-9.837395019532735,1,1,1,1
1,1,1,-1.1378442382827814,-9.453591308594689,1,1,1,1
1,1,1,-0.9829760742201543,-9.123654785158308,1,1,1,1
1,1,1,-0.8348413085945694,-8.807185058595124,1,1,1,1
1,1,1,-0.7001733398448451,-8.457048339844953,1,1,1,1
1,1,1,-0.5789721679700932,-8.113645019532711,1,1,1,1
1,1,1,-0.46450439453327164,-7.75677490234461,1,1,1,1
1,1,1,-0.36350341796964614,-7.447038574220244,1,1,1,1
1,1,1,-0.2692358398448391,-7.123835449220017,1,1,1,1
1,1,1,-0.19516845703204666,-6.793898925782749,1,1,1,1
1,1,1,-0.1278344726571845,-6.484162597657495,-13.217561035157921,1,1,1
1,1,1,-0.07396728515729478,-6.167692871095198,-12.874157714844792,1,1,1
1,1,1,-0.040300292969419615,-5.857956542969944,-12.631755371095288,1,1,1
1,1,1,-0.013366699218586575,-5.5549536132826205,-12.234484863283157,1,1,1
1,1,1,1,-5.251950683595297,-11.817014160158124,1,1,1
1,1,1,1,-4.962414550782945,-11.419743652345105,1,1,1
1,1,1,1,-4.672878417969706,-11.083073730469906,1,1,1
1,1,1,1,-4.390075683595285,-10.759870605469679,1,1,1
1,1,1,1,-4.114006347657906,-10.335666503907603,1,1,1
1,1,1,1,-3.844670410157569,-9.91146240234464,1,1,1
1,1,1,1,-3.5820678710951626,-9.702727050783011,1,1,1
1,1,1,1,-3.326198730469798,-9.359323730469882,1,1,1
1,1,1,1,-3.0770629882832523,-9.01592041015764,1,1,1
1,1,1,1,-2.8413940429699025,-8.645583496095455,1,1,1
1,1,1,1,-2.605725097657441,-8.295446777345283,1,1,1
1,1,1,1,-2.3835229492199517,-7.972243652345057,1,1,1
1,1,1,1,-2.1680541992195046,-7.642307128907788,1,1,1
1,1,1,1,-1.959318847657876,-7.305637207032589,1,1,1
1,1,1,1,-1.7640502929703317,-6.975700683595321,1,1,1
1,1,1,1,-1.5687817382827873,-6.6659643554700665,1,1,1
1,1,1,1,-1.3937133789081457,-6.34276123046984,1,1,1
1,1,1,1,-1.225378417969658,-6.033024902344586,1,1,1
1,1,1,1,-1.063776855469989,-5.72328857422022,1,1,1
1,1,1,1,-0.90890869140825,-5.420285644532896,1,1,1
1,1,1,1,-0.7742407226576375,-5.1240161132826145,-12.928024902344681,1,1
1,1,1,1,-0.6463061523449554,-4.834479980470263,-12.793356933594957,1,1
1,1,1,1,-0.5251049804702035,-4.551677246094954,-12.53748779297048,1,1
1,1,1,1,-0.41737060546953586,-4.275607910157575,-12.19408447265824,1,1
1,1,1,1,-0.32310302734472884,-4.006271972658126,-11.742946777345331,1,1
1,1,1,1,-0.24230224609489426,-3.7369360351577896,-11.352409667970242,1,1
1,1,1,1,-0.1682348632821018,-3.4810668945333134,-11.035939941407946,1,1
1,1,1,1,-0.10763427734428177,-3.231931152344991,-10.685803222657775,1,1
1,1,1,1,-0.06050048828232235,-2.9895288085945992,-9.91819580078257,1,1
