x1,x2,x3,x4,x5,x6,x7,x8,x9
-5.824289550782957,-7.75677490234461,-9.904729003907597,1,1,1,1,1,1
-5.622287597657483,-7.669240722657733,-9.891262207032625,1,1,1,1,1,1
-5.406818847657924,-7.554772949220023,-9.86432861328268,1,1,1,1,1,1
-5.184616699219546,-7.292170410157617,-9.702727050783011,-12.692355957033108,1,1,1,1,1
-4.962414550782945,-6.995900878908223,-9.433391113282674,-12.618288574220315,1,1,1,1,1
-4.7267456054695955,-6.773698730469846,-9.339123535157867,-12.550954589845453,1,1,1,1,1
-4.491076660158022,-6.544763183595315,-9.049587402344628,-12.207551269533212,1,1,1,1,1
-4.24867431640763,-6.282160644532908,-8.827385253908027,-11.763146972658234,1,1,1,1,1
-4.006271972658126,-6.033024902344586,-8.490715332032828,-11.709279785158344,1,1,1,1,1
-3.7638696289077345,-5.770422363283068,-7.76350830078254,-11.668879394533427,1,1,1,1,1
-3.5147338867203004,-5.507819824219773,-7.76350830078254,-9.91819580078257,1,1,1,1,1
-3.2723315429699085,-5.231750488283282,-7.689440917969748,-9.91146240234464,1,1,1,1,1
-3.0231958007824744,-4.955681152345015,-7.420104980470299,-9.904729003907597,1,1,1,1,1
-2.7807934570329707,-4.679611816407636,-7.123835449220017,-9.884528808594695,1,1,1,1,1
-2.5383911132825787,-4.396809082033215,-6.793898925782749,-9.837395019532735,1,1,1,1,1
-2.302722167970117,-4.120739746094948,-6.497629394533355,-9.413190917969771,1,1,1,1,1
-2.0737866210946976,-3.8379370117196387,-6.194626464845143,-9.29198974609502,-12.665422363283163,1,1,1,1
-1.8448510742201663,-3.561867675783148,-5.884890136719889,-8.827385253908027,-12.564421386720426,1,1,1,1
-1.6293823242197192,-3.2790649414078388,-5.568420410157593,-8.470515136719925,-11.790080566408179,1,1,1,1
-1.4139135742201603,-3.009729003907502,-5.251950683595297,-7.76350830078254,-11.716013183595386,1,1,1,1
-1.218645019532616,-2.7403930664080534,-4.9354809570330005,-7.729841308594665,-11.662145996095497,1,1,1,1
-1.0233764648450716,-2.4777905273447587,-4.619011230469816,-7.426838378908229,-9.91819580078257,1,1,1,1
-0.8483081054695418,-2.2219213867202825,-4.30254150390752,-7.009367675783196,-9.904729003907597,1,1,1,1
-0.6867065429698727,-1.9727856445328484,-3.9860717773452237,-6.713098144532914,-9.884528808594695,1,1,1,1
-0.5318383789081338,-1.7303833007824565,-3.6763354492199696,-6.309094238282853,-9.69599365234508,1,1,1,1
-0.3971704101575213,-1.5014477539079252,-3.3665991210947155,-6.006091308594641,-9.359323730469882,1,1,1,1
-0.28270263671981155,-1.285979003907478,-3.070329589845322,-5.649221191408316,-9.00918701171971,1,1,1,1
-0.18170166015707423,-1.0772436523449613,-2.7740600585950403,-5.292351074220214,-8.490715332032828,-12.604821777345343,1,1,1
-0.10763427734428177,-0.8887084960953473,-2.491257324219731,-4.942214355470043,-7.76350830078254,-12.510554199219648,1,1,1
-0.04703369140734992,-0.7136401367198175,-2.2151879882832404,-4.592077636719871,-7.723107910157623,-11.722746582033317,1,1,1
-0.013366699218586575,-0.5520385742201483,-1.9525854492199457,-4.2419409179697,-7.325837402344604,-9.91819580078257,1,1,1
1,-0.41063720703249373,-1.6967163085945813,-3.8985375976574588,-6.948767089845376,-9.91146240234464,1,1,1
1,-0.28943603515774186,-1.4543139648450776,-3.56860107422019,-6.57843017578319,-9.904729003907597,1,1,1
1,-0.18170166015707423,-1.225378417969658,-3.2386645507829215,-6.187893066408101,-9.850861816407708,1,1,1
1,-0.10090087890723964,-1.0166430664080295,-2.922194824219737,-5.797355957033012,-9.419924316407702,1,1,1
1,-0.04703369140734992,-0.821374511719597,-2.612458496095371,-5.413552246094966,-9.056320800782558,1,1,1
1,1,-0.6463061523449554,-2.3161889648450895,-5.0297485351578075,-8.5041821289078,1,1,1
1,1,-0.4847045898452862,-2.026652832032738,-4.645944824219761,-7.76350830078254,-12.598088378908301,1,1
1,1,-0.3433032226576316,-1.7573168945332895,-4.275607910157575,-7.7163745117196925,-11.790080566408179,1,1
1,1,-0.22883544921903365,-1.5014477539079252,-3.9120043945333194,-7.312370605469631,-11.702546386720414,1,1
