x1,x2,x3,x4,x5,x6,x7,x8,x9
-12.672155761720205,-7.238303222657727,-3.225197753907949,-0.7742407226576375,1,1,1,1,1
1,-8.073244628907794,-3.757136230469804,-1.030109863283002,1,1,1,1,1
1,-8.968786621094793,-4.336208496095395,-1.312912597657423,-0.040300292969419615,1,1,1,1
1,-9.91146240234464,-4.955681152345015,-1.6428491210946916,-0.10090087890723964,1,1,1,1
1,-10.921472167970236,-5.635754394533343,-2.0131860351577657,-0.2019018554690888,1,1,1,1
1,-11.985349121094835,-6.356228027344812,-2.423923339844869,-0.32983642578265915,1,1,1,1
1,-13.109826660158141,-7.130568847657948,-2.88179443359482,-0.4981713867202586,1,1,1,1
1,1,-7.958776855470084,-3.380065917969688,-0.7001733398448451,1,1,1,1
1,1,-8.840852050782999,-3.925471191408292,-0.9358422851581949,1,1,1,1
1,1,-9.783527832032846,-4.511276855470037,-1.218645019532616,1,1,1,1
1,1,-10.773337402344652,-5.150949707032559,-1.52838134765787,-0.040300292969419615,1,1,1
1,1,-11.830480957033096,-5.83775634765793,-1.8852514648450835,-0.10090087890723964,1,1,1
1,1,-12.934758300782612,-6.5716967773452595,-2.2825219726581025,-0.2019018554690888,1,1,1
1,1,1,-7.359504394533367,-2.7201928710951506,-0.32983642578265915,1,1,1
1,1,1,-8.201179199219588,-3.2049975585950463,-0.4981713867202586,1,1,1
1,1,1,-9.089987792970433,-3.7302026367198593,-0.7001733398448451,1,1,1
1,1,1,-10.03939697265821,-4.30254150390752,-0.9358422851581949,1,1,1
1,1,1,-11.035939941407946,-4.915280761720098,-1.2119116210946856,1,1,1
1,1,1,-12.093083496095502,-5.581887207032565,-1.5216479492199397,-0.013366699218586575,1,1
1,1,1,-13.21082763671999,-6.2956274414078806,-1.8717846679701111,-0.053767089844392046,1,1
1,1,1,1,-7.056501464845155,-2.26905517578313,-0.1278344726571845,1,1
1,1,1,1,-7.864509277345277,-2.699992675783136,-0.22883544921903365,1,1
1,1,1,1,-8.72638427734529,-3.1713305664080593,-0.37023681640757644,1,1
1,1,1,1,-9.635393066408149,-3.689802246094942,-0.5385717773451759,1,1
1,1,1,1,-10.60500244140794,-4.24867431640763,-0.7473071289076927,1,1
1,1,1,1,-11.621745605469691,-4.854680175783166,-0.9897094726580846,1,1
1,1,1,1,-12.692355957033108,-5.501086425782731,-1.2657788085945754,1,1
1,1,1,1,1,-6.194626464845143,-1.5822485351577598,1,1
1,1,1,1,1,-6.942033691408334,-1.9323852539079311,-0.026833496094447185,1
1,1,1,1,1,-7.729841308594665,-2.32292236328302,-0.08070068359433691,1
1,1,1,1,1,-8.564782714844732,-2.753859863283026,-0.1682348632821018,1
1,1,1,1,1,-9.453591308594689,-3.225197753907949,-0.28270263671981155,1
1,1,1,1,1,-10.389533691408381,-3.7369360351577896,-0.4308374023445083,1
1,1,1,1,1,-11.372609863283145,-4.282341308594617,-0.6126391601579684,1
1,1,1,1,1,-12.409553222657799,-4.8748803710951805,-0.8281079101575273,1
1,1,1,1,1,-13.50036376953323,-5.514553222657703,-1.0705102539079192,1
1,1,1,1,1,1,-6.194626464845143,-1.3533129882832284,1
1,1,1,1,1,1,-6.9151000976575006,-1.6697827148446365,1
1,1,1,1,1,1,-7.6827075195327055,-2.019919433594808,-0.013366699218586575
1,1,1,1,1,1,-8.490715332032828,-2.4037231445328544,-0.053767089844392046
1,1,1,1,1,1,-9.35259033203284,-2.82792724609493,-0.1211010742192542
1,1,1,1,1,1,-10.254865722657769,-3.292531738282811,-0.21536865234406122
1,1,1,1,1,1,-11.211008300782588,-3.7908032226576793,-0.3433032226576316
1,1,1,1,1,1,-12.207551269533212,-4.329475097657465,-0.4981713867202586
1,1,1,1,1,1,-13.257961425782838,-4.901813964845125,-0.6799731445328305
1,1,1,1,1,1,1,-5.514553222657703,-0.8954418945332776
1,1,1,1,1,1,1,-6.174426269533129,-1.1445776367198235
1,1,1,1,1,1,1,-6.867966308594653,-1.4206469726580906
1,1,1,1,1,1,1,-7.601906738282871,-1.7303833007824565
1,1,1,1,1,1,1,-8.382980957033048,-2.0737866210946976
1,1,1,1,1,1,1,-9.204455566408143,-2.450856933594814
1,1,1,1,1,1,1,-10.066330566408155,-2.854860839844875
1,1,1,1,1,1,1,-10.968605957033084,-3.2992651367198533
1,1,1,1,1,1,1,-11.918015136719973,-3.777336425782707
