x1,x2,x3,x4,x5,x6,x7,x8,x9
-3.5416674804702453,-0.262502441407797,1,1,1,1,1,1,1
-3.9456713867203064,-0.36350341796964614,1,1,1,1,1,1,1
-4.383342285158243,-0.4847045898452862,1,1,1,1,1,1,1
-4.847946777345236,-0.6261059570329408,1,1,1,1,1,1,1
-5.339484863283062,-0.78770751953261,1,1,1,1,1,1,1
-5.857956542969944,-0.9627758789081398,1,1,1,1,1,1,1
-6.40336181640766,-1.158044433594796,1,1,1,1,1,1,1
-6.982434082033251,-1.3802465820331733,1,1,1,1,1,1,1
-7.5884399414078985,-1.6159155273447467,1,1,1,1,1,1,1
-8.221379394533379,-1.8785180664080414,1,1,1,1,1,1,1
-8.894719238282889,-2.1613208007824625,1,1,1,1,1,1,1
-9.594992675783232,-2.4710571289077166,1,1,1,1,1,1,1
-10.322199707032631,-2.794260253907943,1,1,1,1,1,1,1
-11.089807128907836,-3.1511303710951566,-0.013366699218586575,1,1,1,1,1,1
-11.891081542970028,-3.528200683595273,-0.040300292969419615,1,1,1,1,1,1
-12.726022949220095,-3.925471191408292,-0.08743408203226721,1,1,1,1,1,1
-13.594631347658037,-4.3496752929703675,-0.14803466796919906,1,1,1,1,1,1
1,-4.800812988283276,-0.22210205078199152,1,1,1,1,1,1
1,-5.278884277345242,-0.3163696289076867,1,1,1,1,1,1
1,-5.78388916015804,-0.42410400390746616,1,1,1,1,1,1
1,-6.315827636719895,-0.5520385742201483,1,1,1,1,1,1
1,-6.874699707032583,-0.7001733398448451,1,1,1,1,1,1
1,-7.460505371095216,-0.8685083007824446,1,1,1,1,1,1
1,-8.079978027344836,-1.0503100585950165,1,1,1,1,1,1
1,-8.72638427734529,-1.252312011719603,1,1,1,1,1,1
1,-9.399724121094799,-1.4812475585950224,1,1,1,1,1,1
1,-10.106730957033072,-1.7236499023445262,1,1,1,1,1,1
1,-10.840671386720402,-1.9862524414078209,1,1,1,1,1,1
1,-11.608278808594719,-2.2757885742201722,1,1,1,1,1,1
1,-12.409553222657799,-2.578791503907496,1,1,1,1,1,1
1,-13.237761230469935,-2.9087280273447647,1,1,1,1,1,1
1,1,-3.258864746094936,1,1,1,1,1,1
1,1,-3.6359350585950523,1,1,1,1,1,1
1,1,-4.033205566408071,1,1,1,1,1,1
1,1,-4.457409667970147,1,1,1,1,1,1
1,1,-4.901813964845125,1,1,1,1,1,1
1,1,-5.373151855470049,-0.02010009765651688,1,1,1,1,1
1,1,-5.871423339844917,-0.053767089844392046,1,1,1,1,1
1,1,-6.389895019532688,-0.10090087890723964,1,1,1,1,1
1,1,-6.935300292970403,-0.1682348632821018,1,1,1,1,1
1,1,-7.507639160158064,-0.24230224609489426,1,1,1,1,1
1,1,-8.106911621094781,-0.3433032226576316,1,1,1,1,1
1,1,-8.73311767578322,-0.451037597657411,1,1,1,1,1
1,1,-9.386257324219827,-0.5857055664080235,1,1,1,1,1
1,1,-10.073063964845197,-0.7338403320327203,1,1,1,1,1
1,1,-10.780070800782582,-0.8954418945332776,1,1,1,1,1
1,1,-11.520744628907842,-1.0772436523449613,1,1,1,1,1
1,1,-12.288352050783047,-1.2792456054695478,1,1,1,1,1
1,1,-13.089626464845239,-1.5014477539079252,1,1,1,1,1
1,1,1,-1.7371166992194986,1,1,1,1,1
1,1,1,-1.992985839844863,1,1,1,1,1
1,1,1,-2.26905517578313,1,1,1,1,1
1,1,1,-2.5720581054695657,1,1,1,1,1
1,1,1,-2.88852783203275,1,1,1,1,1
1,1,1,-3.225197753907949,1,1,1,1,1
1,1,1,-3.588801269533093,1,1,1,1,1
1,1,1,-3.965871582033209,1,1,1,1,1
1,1,1,-4.36987548828327,1,1,1,1,1
1,1,1,-4.794079589845346,1,1,1,1,1
1,1,1,-5.238483886720324,1,1,1,1,1
1,1,1,-5.7098217773452475,1,1,1,1,1
1,1,1,-6.2013598632830735,1,1,1,1,1
1,1,1,-6.719831542969956,1,1,1,1,1
1,1,1,-7.258503417969742,1,1,1,1,1
1,1,1,-7.82410888672036,1,1,1,1,1
1,1,1,-8.409914550782993,1,1,1,1,1
1,1,1,-9.022653808594683,1,1,1,1,1
1,1,1,-9.662326660158094,-0.026833496094447185,1,1,1,1
1,1,1,-10.322199707032631,-0.06050048828232235,1,1,1,1
1,1,1,-11.009006347658001,-0.10763427734428177,1,1,1,1
1,1,1,-11.722746582033317,-0.1682348632821018,1,1,1,1
1,1,1,-12.463420410157688,-0.24230224609489426,1,1,1,1
1,1,1,-13.231027832032893,-0.3365698242197013,1,1,1,1
1,1,1,1,-0.4443041992194807,1,1,1,1
1,1,1,1,-0.5655053710951208,1,1,1,1
1,1,1,1,-0.7001733398448451,1,1,1,1
1,1,1,1,-0.8550415039074721,1,1,1,1
1,1,1,1,-1.0233764648450716,1,1,1,1
1,1,1,1,-1.2119116210946856,1,1,1,1
1,1,1,1,-1.4139135742201603,1,1,1,1
1,1,1,1,-1.6293823242197192,1,1,1,1
1,1,1,1,-1.865051269533069,1,1,1,1
1,1,1,1,-2.120920410157545,1,1,1,1
1,1,1,1,-2.390256347657882,1,1,1,1
1,1,1,1,-2.6797924804702333,1,1,1,1
1,1,1,1,-2.9895288085945992,1,1,1,1
1,1,1,1,-3.3127319335948258,1,1,1,1
1,1,1,1,-3.656135253907955,-0.02010009765651688,1,1,1
1,1,1,1,-4.019738769533099,-0.04703369140734992,1,1,1
1,1,1,1,-4.403542480470257,-0.08743408203226721,1,1,1
1,1,1,1,-4.807546386720318,-0.14130126953215694,1,1,1
